trip_id,vendor_id,rate_code_id,pickup_location_id,dropoff_location_id,pickup_datetime,dropoff_datetime,passenger_count,trip_type,payment_type,taxi_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,ehail_fee,payment_name
01f34274e79a04f5b05eb12d0e34aa32,1,1,210,29,2019-01-21T16:33:50Z,2019-01-21T16:36:53Z,1,1,1,Green,4.5,0.0,0.5,1.0,0.0,0.3,6.3,,Credit Card
bb50d16baf160f6ea952970ca032f333,2,1,41,42,2019-01-21T09:22:13Z,2019-01-21T09:25:53Z,1,1,2,Green,4.5,0.0,0.5,0.0,0.0,0.3,5.3,,Cash
1af014af3d2942b0a23a3c3ed20c91f7,2,1,146,7,2019-01-21T00:57:56Z,2019-01-21T01:01:08Z,1,1,1,Green,4.5,0.5,0.5,1.0,0.0,0.3,6.8,,Credit Card
e4d1656267aae7d07d933799c9c5c936,2,1,74,42,2019-01-21T16:48:52Z,2019-01-21T16:54:13Z,1,1,1,Green,4.5,0.0,0.5,1.06,0.0,0.3,6.36,,Credit Card
d8dede9a9a1736d824a210784dfa340d,2,1,7,7,2019-01-21T18:59:35Z,2019-01-21T19:03:04Z,1,1,1,Green,4.5,0.0,0.5,1.06,0.0,0.3,6.36,,Credit Card
8b84dc872c91678c1fb51b1cf29d54f3,2,1,129,129,2019-01-21T00:50:06Z,2019-01-21T00:53:44Z,1,1,2,Green,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,Cash
902ad9e378e87bb24d94b1c42b5a4676,2,1,83,260,2019-01-21T23:37:45Z,2019-01-21T23:41:30Z,2,1,2,Green,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,Cash
acb5ac8b185e33ebe3ed1c9dc1c9cdaf,1,1,264,264,2019-01-21T16:27:22Z,2019-01-21T16:30:32Z,1,1,1,Green,4.5,0.0,0.5,0.79,0.0,0.3,6.09,,Credit Card
f1267c8b7cc57926a70f030116fbac2a,2,1,95,95,2019-01-21T17:27:08Z,2019-01-21T17:31:06Z,1,1,1,Green,4.5,0.0,0.5,1.59,0.0,0.3,6.89,,Credit Card
6b33cd34285049d3b6dc7637d2ade2cb,1,1,7,7,2019-01-21T01:37:51Z,2019-01-21T01:41:04Z,2,1,1,Green,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,Credit Card
ebe9d14ea82a75690adaaaa91f19de95,1,1,223,223,2019-01-21T19:30:53Z,2019-01-21T19:34:22Z,1,1,1,Green,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,Credit Card
decc9fd86f6ef9c70dfa09a735cc5c3a,2,1,39,34,2019-01-21T12:08:17Z,2019-01-21T12:44:16Z,2,1,1,Green,59.0,0.0,0.5,0.0,0.0,0.3,59.8,,Credit Card
28878a0c9ae8f3dcc3a357519c5cb587,2,5,80,170,2019-01-21T04:15:26Z,2019-01-21T04:34:13Z,2,2,1,Green,40.0,0.0,0.0,2.0,0.0,0.0,42.0,,Credit Card
6c893cfe5f39f3ab436857ae7eaf4277,2,1,26,188,2019-01-21T15:57:00Z,2019-01-21T16:28:45Z,1,1,1,Green,21.0,0.0,0.5,0.0,0.0,0.3,21.8,,Credit Card
432bb0b71fea5caf40fd0cd2ee8eeb5b,2,5,182,168,2019-01-21T07:07:07Z,2019-01-21T07:23:16Z,1,2,1,Green,15.2,0.0,0.5,0.0,0.0,0.0,15.7,,Credit Card
624204b31fd8e44b24d1e0c5433a2015,2,1,116,237,2019-01-21T06:22:42Z,2019-01-21T06:41:11Z,1,1,1,Green,18.5,0.0,0.5,2.0,0.0,0.3,21.3,,Credit Card
74bd03e4be396545de4e340d6d1d931e,2,1,75,164,2019-01-21T15:25:34Z,2019-01-21T15:45:07Z,1,1,1,Green,18.5,0.0,0.5,3.86,0.0,0.3,23.16,,Credit Card
59c0457d307935beccf7f27c0e78cc18,2,1,82,229,2019-01-21T07:57:22Z,2019-01-21T08:16:11Z,1,1,2,Green,18.5,0.0,0.5,0.0,0.0,0.3,19.3,,Cash
2dd58455364b0317c67d847399479091,2,5,192,132,2019-01-21T13:58:01Z,2019-01-21T14:21:49Z,1,2,1,Green,35.0,0.0,0.0,7.0,0.0,0.0,42.0,,Credit Card
64262f948f7eadd08aab3b2bf653fd23,2,4,260,265,2019-01-21T20:26:17Z,2019-01-21T21:09:02Z,1,1,1,Green,89.5,0.5,0.5,27.24,0.0,0.3,118.04,,Credit Card
8851cc5c37aa3cb6a083dd42d4ba7fca,2,1,52,114,2019-01-21T10:51:28Z,2019-01-21T11:10:08Z,1,1,1,Green,16.0,0.0,0.5,3.36,0.0,0.3,20.16,,Credit Card
cbefbc4406a5b2f4a7cf534ee0b79eb0,2,1,65,17,2019-01-21T18:43:18Z,2019-01-21T19:05:15Z,1,1,2,Green,16.0,0.0,0.5,0.0,0.0,0.3,16.8,,Cash
250959aeaeb7ab347fbac11911f53800,2,1,166,159,2019-01-21T15:25:35Z,2019-01-21T15:45:32Z,1,1,1,Green,16.0,0.0,0.5,0.0,0.0,0.3,16.8,,Credit Card
6a019a860e4dddf561a6e436ca7a41f9,2,1,106,25,2019-01-21T10:33:07Z,2019-01-21T10:52:25Z,1,1,2,Green,13.5,0.0,0.5,0.0,0.0,0.3,14.3,,Cash
62bb3d54a9bf74157cd59b66552b70f1,2,1,196,135,2019-01-21T18:21:45Z,2019-01-21T18:34:12Z,1,1,1,Green,13.5,0.0,0.5,2.86,0.0,0.3,17.16,,Credit Card
7897b5ec0a0c414bc6db3f41d188623e,2,1,75,163,2019-01-21T12:37:19Z,2019-01-21T12:53:14Z,1,1,1,Green,13.5,0.0,0.5,2.86,0.0,0.3,17.16,,Credit Card
4b6c67e782ab8bb79032410f6f9a409c,2,1,74,238,2019-01-21T07:32:54Z,2019-01-21T07:50:15Z,1,1,1,Green,13.5,0.0,0.5,4.29,0.0,0.3,18.59,,Credit Card
aa555e6d8c18c56b079800b2974b2ffe,2,5,203,191,2019-01-21T08:41:12Z,2019-01-21T08:58:02Z,1,2,1,Green,17.94,0.0,0.5,0.0,0.0,0.0,18.44,,Credit Card
cba8bac3e086e68350c75206bbcb9d57,2,1,97,61,2019-01-21T10:53:39Z,2019-01-21T11:06:47Z,2,1,1,Green,11.0,0.0,0.5,2.36,0.0,0.3,14.16,,Credit Card
cae930bdb8d05e4ba950cb606af97add,2,1,33,125,2019-01-21T13:13:15Z,2019-01-21T13:23:42Z,1,1,1,Green,11.0,0.0,0.5,2.36,0.0,0.3,14.16,,Credit Card
ead76741514727ea7c58dc69dadff5d0,1,1,188,89,2019-01-21T18:12:16Z,2019-01-21T18:27:23Z,1,1,1,Green,11.0,0.0,0.5,0.0,0.0,0.3,11.8,,Credit Card
da984f490a8b0eb051fe83cb00948d9b,2,1,212,126,2019-01-21T13:10:28Z,2019-01-21T13:24:58Z,1,1,2,Green,11.0,0.0,0.5,0.0,0.0,0.3,11.8,,Cash
a45c9264cd2f82ed7c5d15eeb2898a44,2,1,74,151,2019-01-21T15:26:15Z,2019-01-21T15:40:12Z,1,1,1,Green,11.0,0.0,0.5,0.0,0.0,0.3,11.8,,Credit Card
ecebc3bed8b74e72b6496548c38b63ac,2,1,75,166,2019-01-21T15:48:26Z,2019-01-21T15:59:59Z,1,1,1,Green,11.0,0.0,0.5,0.0,0.0,0.3,11.8,,Credit Card
6dc4d014faf79f5ecca32f77b9182cab,2,1,43,142,2019-01-21T12:02:35Z,2019-01-21T12:14:22Z,1,1,1,Green,11.0,0.0,0.5,2.95,0.0,0.3,14.75,,Credit Card
1f87e1a3592ca1e929c991b1e9f0a0ed,2,1,74,263,2019-01-21T08:33:48Z,2019-01-21T08:41:43Z,1,1,1,Green,8.5,0.0,0.5,1.86,0.0,0.3,11.16,,Credit Card
b4586695638d6d2dad228e5ef42e9e14,2,1,74,236,2019-01-21T15:00:17Z,2019-01-21T15:09:25Z,1,1,1,Green,8.5,0.0,0.5,1.86,0.0,0.3,11.16,,Credit Card
0e4a9118364b0b237c33138e2b182398,2,1,97,66,2019-01-21T17:10:41Z,2019-01-21T17:21:11Z,2,1,1,Green,8.5,0.0,0.5,2.32,0.0,0.3,11.62,,Credit Card
7805fa81eefcc1ebd84f9f42374d1d88,2,1,244,116,2019-01-21T22:36:16Z,2019-01-21T22:45:50Z,1,1,2,Green,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,Cash
005e9540c155ae61377cca71cb144122,1,1,129,173,2019-01-21T04:58:10Z,2019-01-21T05:08:04Z,3,1,2,Green,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,Cash
974587deece05123b948ad271189ceb1,2,1,74,151,2019-01-21T20:00:28Z,2019-01-21T20:10:04Z,2,1,1,Green,8.5,0.0,0.5,2.0,0.0,0.3,11.3,,Credit Card
